14331 | galactose | organic molecule | chromoplast | organelle 
9903 | integral protein | kinetic energy | chlorophyll B | single bond 
14295 | autocrine | organic molecule | plastocyanin | organic molecule 
4544 | PGAP | carbon skeleton | monosaccharide | carbonyl group 
8083 | PGAP | kinetic energy | gradient | potential energy 
19794 | plant cell | rough endoplasmic reticulum | basic solution | water 
4582 | MRNA | kinetic energy | carbohydrate side chain | double bond 
5762 | Anaerobic respiration | Exergonic process | membrane protein | protein 
18595 | amphipathic molecule | kinetic energy | 3 phosphoglycerate | single bond 
5301 | transmembrane protein | integral protein | gap junction | intercellular junction 
3515 | GTP | double bond | tyrosine | single bond 
5686 | polysaccharide | kinetic energy | pentose | double bond 
3912 | hydrogen ion gradient | proton-motive force | sucrose | polar covalent bond 
12605 | wax | lipid | fat molecule | triglyceride 
841 | Facilitated diffusion | Spontaneous change | smooth endoplasmic reticulum | endoplasmic reticulum 
6876 | saturated fatty acid | kinetic energy | monosaccharide | double bond 
2068 | fat molecule | ester linkage | ATP synthase | peptide linkage 
15231 | phosphofructokinase | kinetic energy | glycolipid | kinetic energy 
12408 | channel protein | transmembrane protein | isoleucine | amino acid 
15867 | structural polysaccharide | polymer | Fermentation | Metabolic pathway 
2076 | hydrophobic amino acid | nonpolar covalent bond | gated Channel | kinetic energy 
9782 | integrin | monomer | endoplasmic reticulum | aqueous solution 
490 | glucose-6-phosphate | double bond | beta tubulin | peptide linkage 
8114 | lactic acid | kinetic energy | FADH2 | kinetic energy 
5087 | basic amino acid | carbon skeleton | hydrocarbon molecule | carbon skeleton 
3509 | fatty acid | carboxyl group | thylakoid | thylakoid space 
2009 | Conversion of lactate to pyruvate by liver cell | Redox reaction | enthalpy | energy 
19196 | sodium ion | ion | fat molecule | lipid 
13235 | Cellular respiration of fat | Catabolism | glyoxysome | peroxisome 
2062 | carbohydrate | carbonyl group | pentose | carbonyl group 
14053 | water molecule | polar covalent bond | RNA | phosphodiester bond 
12332 | electromagnetic energy | radiation | multiprotein complex-II | protein complex 
7720 | isomerase | enzyme | cholesterol | molecule 
12580 | Condensation reaction | Endergonic process | Reversible non competitive inhibition | Inhibition 
19860 | centrosome | centriole | endoplasmic reticulum | protein enzyme 
2499 | carbohydrate side chain | kinetic energy | ATP synthase | kinetic energy 
15542 | rough endoplasmic reticulum | cellular structure | rubisco | lyase 
18135 | integrin | kinetic energy | GTP | single bond 
16331 | galactose | aldehyde | Photosynthesis | Metabolic pathway 
5851 | peptide linkage | chemical bond | MRNA | polymer 
16900 | phosphofructokinase | allosteric enzyme | Synthesis of glucose from pyruvate | Gluconeogenesis 
3731 | acidic amino acid | nitrogen atom | walled cell | cell wall 
7136 | carbon 14 atom | atom | Alcohol fermentation | Metabolic pathway 
5287 | PEP carboxylase | organic molecule | Alcohol fermentation by yeast | Exergonic reaction 
11652 | fat molecule | organic molecule | globular protein | organic molecule 
4215 | juxtacrine | molecule | cytochrome A3 | organic molecule 
1675 | basic amino acid | single bond | methane | single bond 
7761 | RNA | organic molecule | proton-motive force | energy 
4634 | chlorophyll B | kinetic energy | carbohydrate | polar covalent bond 
18343 | alanine | oxygen atom | buffered solution | buffer 
13592 | protein | peptide linkage | microfibril | kinetic energy 
17322 | adenylyl cyclase | active site | allosteric enzyme | allosteric site 
445 | oligosaccharide | carbonyl group | FADH2 | carbon skeleton 
18216 | potassium ion | proton | rough endoplasmic reticulum | aqueous solution 
10562 | nucleic acid | organic molecule | polar molecule | hydrophilic compound 
8695 | water soluble protein | polymer | photosynthetic pigment | pigment 
17486 | cytosine | pyrimidine | enzyme | organic molecule 
16068 | Cyclic electron flow | Exergonic reaction | Polymer breakdown | Catabolic pathway 
3424 | sunlight | electromagnetic energy | Pyruvate oxidation | Catabolic pathway 
3464 | amylopectin | double bond | PGAP | kinetic energy 
19116 | Synthesis of cAMP | Chemical reaction | allosteric enzyme | organic molecule 
18663 | alanine | nonpolar covalent bond | microfilament | kinetic energy 
6625 | transmembrane protein | integral protein | thylakoid electron transport chain | electron transport chain 
2655 | acidic solution | solution | cis trans isomer | molecule 
12393 | structural polysaccharide | carbohydrate | acetaldehyde | organic molecule 
5683 | glycosidic linkage | polar covalent bond | flagellum | cellular structure 
12333 | potassium | atom | proton-motive force | potential energy 
2485 | fructose | hexose | transport membrane protein | transmembrane protein 
8171 | carbon 13 atom | atom | oil | triglyceride 
11130 | pentose | hydrogen atom | rough endoplasmic reticulum | ER membrane 
7530 | glyceraldehyde-3-phosphate | sugar | threonine | hydrophilic amino acid 
8238 | glycoprotein | protein | ligase | protein enzyme 
652 | lysosome | Autophagy | ATP synthase | Facilitated diffusion 
1294 | Catabolic pathway | Exergonic process | Polymer breakdown | Catabolic pathway 
112 | unsaturated fatty acid | carboxyl group | thylakoid | thylakoid space 
1477 | amino acid sequence | amino acid | photosystem I | light-harvesting complex 
9538 | bundle-sheath cell | plant cell | carrier protein | integral protein 
179 | asparagine | carboxyl group | carboxylic acid | carbon skeleton 
8922 | starch | double bond | phosphofructokinase | kinetic energy 
17325 | autocrine | organic molecule | phosphatidylcholine | lipid 
11372 | beta tubulin | peptide linkage | integral protein | kinetic energy 
3110 | maltose | polar covalent bond | MRNA | double bond 
11723 | C3 plant | eukaryote | cellulose | polar molecule 
11519 | basic amino acid | carboxyl group | ketone | carbon skeleton 
14915 | Aerobic metabolism | Metabolism | ligase | protein enzyme 
12198 | polysaccharide | monomer | thylakoid membrane | plastoquinone 
10233 | water | hydrogen-bond | steroid | kinetic energy 
15809 | glucose | organic molecule | tubulin | globular protein 
8166 | DNA | molecule | hexose | monosaccharide 
17107 | hydroxide ion | ion | sugar | carbohydrate 
15897 | Glycolysis | Exergonic reaction | isomerase | protein enzyme 
15078 | Oxidative phosphorylation | Metabolic pathway | beta sheet | secondary structure 
933 | water soluble protein | protein | proline | hydrophobic amino acid 
3422 | gradient | potential energy | AMP | single bond 
12944 | Light reaction | Metabolic pathway | Conversion of lactate to pyruvate by liver cell | Redox reaction 
2380 | ER membrane | glycoprotein | protein | polypeptide 
15910 | prokaryote | organism | alpha tubulin | organic molecule 
5185 | oxygen molecule | nonpolar covalent bond | carbohydrate | kinetic energy 
19905 | acetaldehyde | aldehyde | DNA double helix | cellular structure 
9358 | disaccharide | polar covalent bond | unsaturated fat | double bond 
15043 | eukaryotic flagellum | flagellum | proteoglycan | glycoprotein 
1967 | chloroplast membrane | phospholipid bilayer | fat molecule | glycerol 
7987 | chemical energy | potential energy | hydrophobic compound | compound 
3964 | Catabolism | Metabolism | chlorophyll A | chlorophyll 
14596 | hydrophilic amino acid | amino group | amylose | hydroxyl group 
1181 | phosphofructokinase | covalent bond | NADP Plus | kinetic energy 
17790 | protein enzyme | protein | isoleucine | hydrophobic amino acid 
19087 | storage polysaccharide | kinetic energy | fatty acid | kinetic energy 
113 | ADP | carbon skeleton | amylose | carbon skeleton 
15850 | proton pump | transport membrane protein | Glycolysis | Exergonic reaction 
6936 | ATP | kinetic energy | phospholipid | kinetic energy 
2601 | triose | monosaccharide | polar molecule | molecule 
1238 | protein | molecule | glycoprotein | organic molecule 
15796 | basic amino acid | amino group | phospholipid | phosphate group 
983 | thylakoid electron transport chain | ferredoxin | granum | thylakoid 
1552 | proteoglycan | protein | P700 | chlorophyll 
6824 | tyrosine | hydrophilic amino acid | carrier protein | transmembrane protein 
19127 | glycine | amino acid | Cellular respiration of protein | Catabolism 
5356 | acetyl CoA | double bond | beta tubulin | peptide linkage 
17512 | isoleucine | organic molecule | oil | lipid 
3862 | boron atom | valence electron | amylopectin | hydrogen atom 
15497 | PGAP | double bond | proton pump | double bond 
836 | stroma | ribosome | tertiary protein structure | secondary structure 
5042 | proton pump | peptide linkage | carbohydrate | polar covalent bond 
19050 | hydrophobic interaction | chemical bond | transport vesicle | vesicle 
14845 | protein enzyme | organic molecule | transport membrane protein | integral protein 
19530 | P680 | carbon skeleton | NADH | carbon skeleton 
2812 | 3 phosphoglycerate | carbon skeleton | glycogen | carbonyl group 
7356 | intracellular receptor | organic molecule | peptide linkage | chemical bond 
18539 | ADP | kinetic energy | beta tubulin | kinetic energy 
8464 | denatured protein | organic molecule | proteoglycan | protein 
14385 | motor protein | carbon skeleton | NADP Plus | carbon skeleton 
2941 | first electron-shell | atomic nucleus | first electron-shell | atomic nucleus 
5074 | rubisco | kinetic energy | PEP carboxylase | kinetic energy 
4266 | fatty acid | carboxyl group | pyruvate | carbonyl group 
7093 | integrin | integral protein | phosphate bond | single bond 
17949 | aldehyde | kinetic energy | 3 phosphoglycerate | kinetic energy 
16770 | ADP | kinetic energy | water | hydrogen-bond 
3139 | sucrose | hydroxyl group | carboxylic acid | carbon skeleton 
8653 | integral protein | kinetic energy | oxygen molecule | double bond 
2597 | ADP | oxygen atom | mitochondrion | ribosome 
1513 | polysaccharide | organic molecule | Fermentation | Exergonic reaction 
551 | cellulose | polar covalent bond | storage polysaccharide | kinetic energy 
3107 | collagen | organic molecule | chitin | structural polysaccharide 
16314 | hypotonic solution | solution | allosteric enzyme | protein enzyme 
13210 | storage polysaccharide | polar covalent bond | NAD plus | covalent bond 
2857 | atomic nucleus | proton | membrane | carbon skeleton 
5675 | saturated fatty acid | single bond | disaccharide | double bond 
4679 | glycine | kinetic energy | glycoprotein | kinetic energy 
14612 | GTP | carbon skeleton | mitochondrion | mitochondrial matrix 
2631 | MRNA | kinetic energy | NAD plus | covalent bond 
8952 | AMP | kinetic energy | unsaturated fat | double bond 
12732 | Cell signaling with ion channel receptor | Cell signaling | unsaturated fat | triglyceride 
1203 | glycogen | carbon skeleton | phosphatidylcholine | fatty acid tail 
11485 | gated Channel | peptide linkage | tyrosine | single bond 
2144 | aquaporin | kinetic energy | disaccharide | glycosidic linkage 
12495 | unsaturated fat | double bond | integral protein | kinetic energy 
7544 | amino acid | organic molecule | disaccharide | sugar 
752 | Polymer breakdown | Metabolic pathway | nucleoside | organic molecule 
15880 | Conversion of lactate to pyruvate by liver cell | Redox reaction | fungus | eukaryote 
1446 | proton pump | double bond | proline | single bond 
16859 | pepsin | protein | serine | amino acid 
14120 | protein | molecule | pigment | organic molecule 
2620 | hydrocarbon molecule | single bond | polysaccharide | kinetic energy 
4771 | carotenoid | carbon skeleton | chitin | carbonyl group 
11871 | Non competitive inhibition | Regulation | glycoprotein | molecule 
16686 | saturated fatty acid | oxygen atom | centrosome | centriole 
5520 | proline | amino acid | enzyme | organic molecule 
2129 | carboxyl group | hydrogen atom | secondary structure | hydrogen-bond 
5384 | proton pump | peptide linkage | carbon dioxide | polar covalent bond 
9096 | carbohydrate side chain | carbonyl group | polysaccharide | carbonyl group 
6045 | carbon 13 atom | atom | chitin | structural polysaccharide 
